Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,order date (DateOrders)
0,0,17.05999947,136.5,Shipping on time,0,24,Women's Apparel,Caguas,7/16/2016 4:07
0,0,60.72000122,194,Shipping on time,0,24,Women's Apparel,Caguas,7/18/2017 4:28
1,0,-278.5100098,379.9599915,Late delivery,1,9,Cardio Equipment,Caguas,03-02-2015 19:11
0,0,55.61999893,120.9199982,Shipping on time,0,13,Electronics,Caguas,03-09-2015 02:53
1,0,97.90000153,203.9700012,Late delivery,1,17,Cleats,Caguas,2/15/2015 20:04
0,0,46.40000153,160,Shipping on time,0,24,Women's Apparel,Caguas,3/26/2015 3:44
0,0,73.5,150,Shipping on time,0,24,Women's Apparel,Caguas,3/26/2015 3:23
0,0,18.80999947,67.16999817,Shipping on time,0,36,Golf Balls,Caguas,02-01-2015 02:56
1,0,115.9899979,399.9599915,Late delivery,1,9,Cardio Equipment,Caguas,2/29/2016 17:16
0,0,95.61000061,331.9700012,Shipping on time,0,9,Cardio Equipment,Caguas,12-04-2016 07:14
1,0,66.29000092,203.9700012,Late delivery,1,17,Cleats,Caguas,12/24/2015 21:23
0,0,-134.6399994,198,Shipping on time,0,24,Women's Apparel,Caguas,2/29/2016 10:58
0,0,59.04000092,164,Shipping on time,0,24,Women's Apparel,Caguas,12-04-2016 07:14
1,0,-4.650000095,331.9700012,Late delivery,1,9,Cardio Equipment,Caguas,04-10-2016 20:32
0,0,21.12000084,239.9600067,Shipping on time,0,17,Cleats,Caguas,6/16/2016 11:31
0,0,-156.2100067,223.1600037,Shipping on time,0,17,Cleats,Caguas,7/23/2016 7:47
0,0,70,200,Shipping on time,0,24,Women's Apparel,Caguas,6/16/2016 11:31
1,0,50.11000061,104.4000015,Late delivery,1,26,Girls' Apparel,Caguas,8/21/2016 12:28
0,0,46.45000076,127.9700012,Shipping on time,0,29,Shop By Sport,Caguas,7/23/2016 7:47
0,0,41.5,414.9599915,Shipping on time,0,9,Cardio Equipment,Caguas,10-03-2016 02:04
0,0,23.38999939,199.9499969,Shipping on time,0,29,Shop By Sport,Caguas,11/14/2016 4:28
0,0,68.51000214,236.25,Shipping on time,0,24,Women's Apparel,Caguas,9/21/2016 1:02
0,0,72.77999878,181.9499969,Shipping on time,0,29,Shop By Sport,Caguas,10-03-2016 02:04
0,0,145.4900055,484.9500122,Shipping on time,0,9,Cardio Equipment,Caguas,10-05-2015 03:38
0,0,-443.6300049,260.9599915,Shipping on time,0,17,Cleats,Caguas,7/29/2015 8:38
0,0,0,197.9499969,Shipping on time,0,29,Shop By Sport,Caguas,9/20/2016 1:13
0,0,-323.3200073,195.9499969,Shipping on time,0,29,Shop By Sport,Caguas,09-03-2015 10:41
1,0,89.25,212.5,Late delivery,1,24,Women's Apparel,Caguas,8/15/2017 19:09
0,0,142.5700073,290.9500122,Shipping on time,0,17,Cleats,Caguas,02-01-2015 02:56
1,0,116.25,232.5,Late delivery,1,24,Women's Apparel,Caguas,03-02-2015 19:11
0,0,102.3799973,227.5,Shipping on time,0,24,Women's Apparel,Caguas,3/26/2015 3:44
0,0,55.41999817,163.9600067,Shipping on time,0,29,Shop By Sport,Caguas,4/21/2017 1:06
0,0,48.74000168,149.9600067,Shipping on time,0,29,Shop By Sport,Caguas,1/26/2017 0:20
1,0,97.33000183,287.9500122,Late delivery,1,17,Cleats,Caguas,2/29/2016 17:16
1,0,70.18000031,179.9600067,Late delivery,1,26,Girls' Apparel,Caguas,2/29/2016 17:16
0,0,223.2299957,474.9500122,Shipping on time,0,9,Cardio Equipment,Caguas,6/16/2016 11:31
0,0,39.29999924,151.1499939,Shipping on time,0,13,Electronics,San Juan,08-06-2016 09:52
0,0,81.88999939,251.9600067,Shipping on time,0,17,Cleats,Caguas,7/23/2016 7:47
0,0,50.38999939,239.9600067,Shipping on time,0,17,Cleats,San Juan,08-06-2016 09:52
1,0,85.08000183,207.5,Late delivery,1,24,Women's Apparel,Caguas,05-11-2016 21:22
1,0,61.5,205,Late delivery,1,24,Women's Apparel,Caguas,05-11-2016 21:22
6,2,33.45999908,128.6900024,Late delivery,1,18,Men's Footwear,Caguas,11/13/2016 17:15
6,2,33.11999893,127.3899994,Late delivery,1,18,Men's Footwear,Caguas,11/13/2016 17:15
3,2,63.04999924,126.0899963,Late delivery,1,18,Men's Footwear,Caguas,09-05-2016 23:50
6,2,32.11000061,123.4899979,Late delivery,1,18,Men's Footwear,Caguas,10/15/2016 3:48
3,2,12.27999973,122.8399963,Late delivery,1,18,Men's Footwear,Caguas,1/13/2017 13:08
5,2,52.40999985,109.1900024,Late delivery,1,18,Men's Footwear,Caguas,9/22/2016 1:55
4,2,52.22999954,106.5899963,Late delivery,1,18,Men's Footwear,Caguas,10/20/2016 5:44
2,2,11.02000046,37.99000168,Shipping on time,0,29,Shop By Sport,Caguas,12/13/2016 1:48
5,2,16.19000053,35.18999863,Late delivery,1,29,Shop By Sport,Caguas,9/20/2016 11:23
6,2,131.0899963,284.980011,Late delivery,1,43,Camping & Hiking,Caguas,11/20/2016 10:25
5,2,72.59999847,250.3500061,Late delivery,1,65,Consumer Electronics,Caguas,11-03-2017 19:02
3,2,157.6499939,420.3999939,Late delivery,1,62,Cameras ,Caguas,10/15/2017 17:08
4,2,85.37000275,235.1799927,Late delivery,1,65,Consumer Electronics,Caguas,11-03-2017 16:56
2,2,-21.46999931,36.88999939,Shipping on time,0,6,Tennis & Racquet,Caguas,7/23/2015 20:33
2,2,33.45999908,98.98999786,Shipping on time,0,9,Cardio Equipment,Caguas,8/24/2017 5:18
2,2,-63.75999832,86.98999786,Shipping on time,0,9,Cardio Equipment,Caguas,10/31/2016 14:18
2,2,-9.600000381,84.98999786,Shipping on time,0,9,Cardio Equipment,Caguas,08-07-2015 21:24
2,2,5.099999905,84.98999786,Shipping on time,0,9,Cardio Equipment,Caguas,8/30/2015 8:56
4,2,24.36000061,83.98999786,Late delivery,1,9,Cardio Equipment,Caguas,7/30/2015 9:09
4,2,-17.68000031,82.98999786,Late delivery,1,9,Cardio Equipment,Caguas,7/30/2015 9:09
2,2,7.099999905,20.98999977,Shipping on time,0,13,Electronics,Caguas,10/31/2016 14:18
5,2,21.70999908,129.9900055,Late delivery,1,18,Men's Footwear,Caguas,7/14/2015 13:23
6,2,63.70000076,129.9900055,Late delivery,1,18,Men's Footwear,Caguas,6/14/2015 17:17
6,2,43.5,128.6900024,Late delivery,1,18,Men's Footwear,Caguas,6/14/2015 17:17
2,2,43.5,128.6900024,Shipping on time,0,18,Men's Footwear,Caguas,08-03-2015 14:03
2,2,45.38999939,126.0899963,Shipping on time,0,18,Men's Footwear,Caguas,10-06-2015 10:49
3,2,35.31000137,126.0899963,Late delivery,1,18,Men's Footwear,Caguas,9/30/2017 2:16
5,2,-96.70999908,126.0899963,Late delivery,1,18,Men's Footwear,Caguas,8/17/2015 22:27
6,2,23.70999908,124.7900009,Late delivery,1,18,Men's Footwear,Caguas,07-04-2015 04:59
5,2,-91.47000122,124.7900009,Late delivery,1,18,Men's Footwear,Caguas,8/17/2015 22:27
6,2,54.34000015,123.4899979,Late delivery,1,18,Men's Footwear,Caguas,8/16/2017 6:01
5,2,54.04999924,122.8399963,Late delivery,1,18,Men's Footwear,Caguas,07-06-2017 20:57
2,2,-75.93000031,337.4599915,Shipping on time,0,63,Children's Clothing,Caguas,10/25/2017 8:01
2,2,58.95999908,122.8399963,Shipping on time,0,18,Men's Footwear,Caguas,07-09-2017 10:58
4,2,26.78000069,55.79000092,Late delivery,1,17,Cleats,Caguas,9/18/2015 21:21
2,2,15.34000015,55.79000092,Shipping on time,0,17,Cleats,Caguas,07-10-2015 03:14
4,2,39.97999954,118.2900009,Late delivery,1,18,Men's Footwear,Caguas,10/29/2016 19:12
3,2,53.22999954,118.2900009,Late delivery,1,18,Men's Footwear,Caguas,9/16/2017 15:57
2,2,0,324.9599915,Shipping on time,0,63,Children's Clothing,Caguas,10/23/2017 17:29
6,2,152.7299957,324.9599915,Late delivery,1,63,Children's Clothing,Caguas,10/23/2017 4:52
2,2,42.11999893,116.9899979,Shipping on time,0,18,Men's Footwear,Caguas,9/17/2017 9:07
3,2,56.15999985,116.9899979,Late delivery,1,18,Men's Footwear,Caguas,9/16/2017 15:57
5,2,11.34000015,53.99000168,Late delivery,1,17,Cleats,Caguas,08-09-2015 07:45
3,2,54.99000168,116.9899979,Late delivery,1,18,Men's Footwear,Caguas,7/17/2017 22:31
2,2,37.75,114.3899994,Shipping on time,0,18,Men's Footwear,Caguas,9/17/2017 9:07
3,2,5.71999979,114.3899994,Late delivery,1,18,Men's Footwear,Caguas,8/24/2017 9:09
3,2,28.60000038,114.3899994,Late delivery,1,18,Men's Footwear,Caguas,07-09-2015 13:34
3,2,41.04999924,113.0899963,Late delivery,1,18,Men's Footwear,Caguas,07-04-2015 21:27
6,2,-20.70000076,113.0899963,Late delivery,1,18,Men's Footwear,Caguas,07-09-2017 03:37
5,2,56.54999924,113.0899963,Late delivery,1,18,Men's Footwear,Caguas,09-06-2016 07:32
5,2,31.67000008,113.0899963,Late delivery,1,18,Men's Footwear,Caguas,09-09-2015 02:58
3,2,-35.68999863,50.99000168,Late delivery,1,17,Cleats,Caguas,07-09-2015 13:34
6,2,28.38999939,109.1900024,Late delivery,1,18,Men's Footwear,Caguas,09-07-2017 08:47
2,2,22.93000031,109.1900024,Shipping on time,0,18,Men's Footwear,Caguas,8/24/2017 5:18
6,2,-10.92000008,109.1900024,Late delivery,1,18,Men's Footwear,Caguas,7/22/2015 14:25
6,2,51.79000092,107.8899994,Late delivery,1,18,Men's Footwear,Caguas,09-07-2017 08:47
3,2,-1.389999986,106.5899963,Late delivery,1,18,Men's Footwear,Caguas,6/29/2015 15:20
2,2,35.36000061,103.9899979,Shipping on time,0,18,Men's Footwear,Caguas,06-03-2015 20:37
3,2,11.25,44.99000168,Late delivery,1,17,Cleats,Caguas,8/24/2017 9:09
5,2,-14.26000023,44.99000168,Late delivery,1,17,Cleats,Caguas,8/23/2015 9:49
2,2,32.16999817,97.48999786,Shipping on time,0,18,Men's Footwear,Caguas,06-03-2015 20:37
4,2,17.96999931,49.5,Late delivery,1,24,Women's Apparel,Caguas,09-07-2017 18:35
6,2,4.900000095,49,Late delivery,1,24,Women's Apparel,Caguas,8/16/2017 6:01
3,2,12.25,49,Late delivery,1,24,Women's Apparel,Caguas,7/21/2017 8:51
4,2,-50.93000031,29.10000038,Late delivery,1,26,Girls' Apparel,Caguas,7/30/2015 2:09
6,2,-28.70000076,38.79000092,Late delivery,1,29,Shop By Sport,Caguas,07-09-2017 03:37
3,2,2.980000019,48,Late delivery,1,24,Women's Apparel,Caguas,07-09-2015 13:34
5,2,16.73999977,37.18999863,Late delivery,1,29,Shop By Sport,Caguas,7/14/2015 13:23
3,2,15.72000027,46.5,Late delivery,1,24,Women's Apparel,Caguas,9/30/2017 2:16
4,2,11.64999962,36.38999939,Late delivery,1,29,Shop By Sport,Caguas,9/18/2015 21:21
3,2,-6.559999943,32.79000092,Late delivery,1,29,Shop By Sport,Caguas,09-03-2017 21:24
3,2,-0.550000012,42.63000107,Late delivery,1,37,Electronics,Caguas,07-04-2015 21:27
4,2,-75,299.980011,Late delivery,1,43,Camping & Hiking,Caguas,6/19/2015 8:41
2,2,89.98999786,299.980011,Shipping on time,0,43,Camping & Hiking,Caguas,6/27/2015 3:25
2,2,148.4900055,395.980011,Shipping on time,0,45,Fishing,Caguas,08-03-2015 14:03
2,2,137.1900024,391.980011,Shipping on time,0,45,Fishing,Caguas,07-10-2015 03:14
3,2,8.930000305,28.79000092,Late delivery,1,44,Hunting & Shooting,Caguas,8/16/2015 0:12
6,2,178.5899963,379.980011,Late delivery,1,45,Fishing,Caguas,07-04-2015 04:59
2,2,186.1900024,379.980011,Shipping on time,0,45,Fishing,Manati,6/26/2015 4:39
3,2,-236.1399994,283.480011,Late delivery,1,43,Camping & Hiking,Caguas,6/29/2015 15:20
3,2,70.68000031,371.980011,Late delivery,1,45,Fishing,Caguas,6/29/2015 15:20
3,2,45.5,363.980011,Late delivery,1,45,Fishing,Caguas,6/29/2015 15:20
3,2,101.2399979,269.980011,Late delivery,1,43,Camping & Hiking,Caguas,6/14/2015 7:28
3,2,-74.97000122,351.980011,Late delivery,1,45,Fishing,Caguas,07-04-2015 21:27
3,2,-191.3000031,260.980011,Late delivery,1,43,Camping & Hiking,Caguas,8/24/2017 9:09
2,2,81.69000244,260.980011,Shipping on time,0,43,Camping & Hiking,Caguas,8/17/2017 13:53
2,2,-21.39999962,260.980011,Shipping on time,0,43,Camping & Hiking,Manati,6/26/2015 4:39
2,2,-39.3199997,347.980011,Shipping on time,0,45,Fishing,Caguas,08-08-2015 20:11
5,2,24.60000038,327.980011,Late delivery,1,45,Fishing,Caguas,8/23/2015 9:49
6,2,106.5899963,327.980011,Late delivery,1,45,Fishing,Caguas,09-06-2015 01:45
4,2,83.19999695,319.980011,Late delivery,1,45,Fishing,Caguas,7/30/2015 2:09
2,2,77.98999786,239.9799957,Shipping on time,0,43,Camping & Hiking,Caguas,08-03-2015 14:03
2,2,78,299.9899902,Shipping on time,0,45,Fishing,Caguas,8/30/2015 8:56
3,2,25.47999954,97.98999786,Late delivery,1,9,Cardio Equipment,Caguas,04-02-2017 03:45
2,2,25.59000015,53.3199997,Shipping on time,0,12,Boxing & MMA,Caguas,4/27/2015 22:15
4,2,31.52000046,96.98999786,Late delivery,1,9,Cardio Equipment,Caguas,1/28/2015 18:21
6,2,8.18999958,31.48999977,Late delivery,1,11,Fitness Accessories,Caguas,05-06-2015 12:36
5,2,11.0699997,36.88999939,Late delivery,1,13,Electronics,Caguas,05-02-2015 04:54
5,2,62.40000153,129.9900055,Late delivery,1,18,Men's Footwear,Caguas,02-08-2015 01:41
5,2,48.90000153,128.6900024,Late delivery,1,18,Men's Footwear,Caguas,02-08-2015 01:41
2,2,10.18000031,58.18999863,Shipping on time,0,17,Cleats,Caguas,01-10-2015 02:57
5,2,7.119999886,56.99000168,Late delivery,1,17,Cleats,Caguas,4/16/2015 21:02
3,2,40.13000107,123.4899979,Late delivery,1,18,Men's Footwear,Caguas,5/14/2017 10:00
4,2,26.63999939,56.68999863,Late delivery,1,17,Cleats,Caguas,2/18/2015 18:51
2,2,9.210000038,122.8399963,Shipping on time,0,18,Men's Footwear,Caguas,04-01-2017 09:53
5,2,26.21999931,55.79000092,Late delivery,1,17,Cleats,Caguas,05-02-2015 04:54
2,2,55.61000061,120.8899994,Shipping on time,0,18,Men's Footwear,Caguas,2/27/2015 8:51
3,2,33.11999893,118.2900009,Late delivery,1,18,Men's Footwear,Caguas,04-02-2017 03:45
2,2,29.5699997,118.2900009,Shipping on time,0,18,Men's Footwear,Caguas,2/27/2015 8:51
6,2,21.98999977,116.9899979,Late delivery,1,18,Men's Footwear,Caguas,05-06-2015 12:36
4,2,-7.369999886,116.9899979,Late delivery,1,18,Men's Footwear,Caguas,05-12-2017 19:48
4,2,16.13999939,116.9899979,Late delivery,1,18,Men's Footwear,Caguas,05-09-2017 07:43
6,2,-23.39999962,116.9899979,Late delivery,1,18,Men's Footwear,Caguas,4/14/2017 19:51
6,2,-52.65000153,116.9899979,Late delivery,1,18,Men's Footwear,Caguas,03-04-2017 08:52
4,2,14.03999996,53.99000168,Late delivery,1,17,Cleats,Caguas,3/28/2015 1:58
6,2,27.22999954,114.3899994,Late delivery,1,18,Men's Footwear,Caguas,05-06-2015 12:36
2,2,24.80999947,52.79000092,Shipping on time,0,17,Cleats,Caguas,02-12-2015 07:59
3,2,53.15000153,113.0899963,Late delivery,1,18,Men's Footwear,Caguas,04-06-2017 14:36
2,2,-49.72000122,110.4899979,Shipping on time,0,18,Men's Footwear,Caguas,03-07-2017 05:32
4,2,51.3199997,109.1900024,Late delivery,1,18,Men's Footwear,Caguas,1/28/2015 18:21
4,2,-4.980000019,49.79000092,Late delivery,1,17,Cleats,Caguas,3/25/2015 23:10
4,2,4.329999924,49.18999863,Late delivery,1,17,Cleats,Caguas,3/25/2015 23:10
3,2,51.15999985,106.5899963,Late delivery,1,18,Men's Footwear,Caguas,06-03-2017 04:43
5,2,29.30999947,106.5899963,Late delivery,1,18,Men's Footwear,Caguas,4/16/2015 21:02
2,2,30.90999985,106.5899963,Shipping on time,0,18,Men's Footwear,Caguas,4/16/2015 0:43
3,2,35.36000061,103.9899979,Late delivery,1,18,Men's Footwear,Caguas,06-03-2017 04:43
2,2,37.75,103.9899979,Shipping on time,0,18,Men's Footwear,Caguas,4/16/2015 0:43
3,2,37.43999863,103.9899979,Late delivery,1,18,Men's Footwear,Caguas,2/20/2015 5:32
2,2,14,39.99000168,Shipping on time,0,29,Shop By Sport,Caguas,5/17/2015 1:12
4,2,-5,50,Late delivery,1,24,Women's Apparel,Caguas,3/13/2015 18:38
2,2,-16.45999908,39.18999863,Shipping on time,0,29,Shop By Sport,Caguas,04-01-2017 09:53
2,2,-72,48,Shipping on time,0,24,Women's Apparel,Juana Diaz,3/31/2017 7:36
6,2,16.54000092,35.18999863,Late delivery,1,29,Shop By Sport,Caguas,3/14/2017 1:51
5,2,18.26000023,41.5,Late delivery,1,24,Women's Apparel,Caguas,4/16/2015 21:02
5,2,3.079999924,41,Late delivery,1,24,Women's Apparel,Caguas,4/16/2015 21:02
6,2,61.43999863,189.0500031,Late delivery,1,38,Kids' Golf Clubs,Caguas,06-07-2017 23:37
3,2,22.27000046,296.980011,Late delivery,1,43,Camping & Hiking,Caguas,2/26/2017 22:11
2,2,148.4900055,296.980011,Shipping on time,0,43,Camping & Hiking,Caguas,02-12-2015 07:59
6,2,-290.0700073,391.980011,Late delivery,1,45,Fishing,Caguas,05-06-2015 12:36
4,2,-3.819999933,293.980011,Late delivery,1,43,Camping & Hiking,Caguas,05-09-2017 07:43
4,2,22.04999924,293.980011,Late delivery,1,43,Camping & Hiking,San Sebastian,05-04-2017 15:37
4,2,18.52000046,293.980011,Late delivery,1,43,Camping & Hiking,Caguas,1/28/2015 18:21
3,2,-53.79999924,293.980011,Late delivery,1,43,Camping & Hiking,Caguas,2/20/2015 5:32
3,2,91.08000183,290.980011,Late delivery,1,43,Camping & Hiking,Caguas,5/21/2015 17:40
2,2,142.5800018,290.980011,Shipping on time,0,43,Camping & Hiking,Caguas,2/27/2015 8:51
4,2,-184.2899933,387.980011,Late delivery,1,45,Fishing,Caguas,04-04-2015 12:39
4,2,36.36999893,290.980011,Late delivery,1,43,Camping & Hiking,Caguas,3/13/2015 18:38
2,2,135.3500061,287.980011,Shipping on time,0,43,Camping & Hiking,Caguas,2/27/2015 8:51
4,2,48,383.980011,Late delivery,1,45,Fishing,Caguas,04-04-2015 12:39
4,2,25.64999962,284.980011,Late delivery,1,43,Camping & Hiking,Caguas,2/18/2015 18:51
3,2,182.3899994,379.980011,Late delivery,1,45,Fishing,Caguas,2/20/2015 5:32
6,2,0,283.480011,Late delivery,1,43,Camping & Hiking,Caguas,02-07-2017 04:31
2,2,133.7599945,272.980011,Shipping on time,0,43,Camping & Hiking,Caguas,4/27/2015 22:15
6,2,131.0299988,272.980011,Late delivery,1,43,Camping & Hiking,Caguas,4/16/2015 19:38
6,2,165.4299927,351.980011,Late delivery,1,45,Fishing,Caguas,04-11-2015 18:46
6,2,94.73999786,260.980011,Late delivery,1,43,Camping & Hiking,Caguas,04-11-2015 18:46
4,2,124.9400024,254.9799957,Late delivery,1,43,Camping & Hiking,Caguas,3/25/2015 23:10
2,2,156.3899994,339.980011,Shipping on time,0,45,Fishing,Caguas,4/27/2015 22:15
3,2,98.26999664,251.9799957,Late delivery,1,43,Camping & Hiking,Caguas,04-06-2017 14:36
6,2,25.20000076,335.980011,Late delivery,1,45,Fishing,Caguas,5/20/2015 23:27
6,2,-580.9699707,331.980011,Late delivery,1,45,Fishing,Caguas,05-07-2015 02:37
2,2,122.9899979,327.980011,Shipping on time,0,45,Fishing,Caguas,02-06-2015 22:22
5,2,44.79999924,319.980011,Late delivery,1,45,Fishing,Caguas,02-08-2015 01:41
3,2,156.7899933,319.980011,Late delivery,1,45,Fishing,Caguas,1/25/2015 14:40
4,2,107.9899979,224.9900055,Late delivery,1,43,Camping & Hiking,Caguas,2/20/2017 14:08
5,2,68.37999725,202.3000031,Late delivery,1,65,Consumer Electronics,Caguas,12/26/2017 8:17
4,2,-19.46999931,83.55999756,Late delivery,1,72,Pet Supplies,Caguas,01-09-2018 04:45
5,2,38.47999954,81.87000275,Late delivery,1,72,Pet Supplies,Caguas,01-09-2018 10:22
5,2,7.429999828,74.26999664,Late delivery,1,72,Pet Supplies,Caguas,12-01-2017 12:41
6,2,-52.75,263.7399902,Late delivery,1,69,Health and Beauty,Caguas,11/22/2017 4:49
4,2,-151.8800049,97.98999786,Late delivery,1,9,Cardio Equipment,Caguas,11-04-2015 02:11
5,2,33.25,94.98999786,Late delivery,1,9,Cardio Equipment,Caguas,11/24/2015 0:46
4,2,-26.45999908,25.20000076,Late delivery,1,9,Cardio Equipment,Caguas,11/20/2015 7:04
6,2,-214.4799957,129.9900055,Late delivery,1,18,Men's Footwear,Caguas,11-11-2015 11:49
5,2,47.18999863,129.9900055,Late delivery,1,18,Men's Footwear,Caguas,03-08-2016 13:45
4,2,109.8300018,461.480011,Late delivery,1,66,Crafts,Caguas,12/29/2017 18:15
4,2,35.09999847,129.9900055,Late delivery,1,18,Men's Footwear,Caguas,1/21/2016 1:02
2,2,56.36000061,208.7400055,Shipping on time,0,70,Men's Clothing,Caguas,11/22/2017 19:11
3,2,40.20000076,456.8699951,Late delivery,1,66,Crafts,Caguas,12/28/2017 10:23
3,2,-7.590000153,128.6900024,Late delivery,1,18,Men's Footwear,Caguas,2/13/2016 7:29
4,2,61.95999908,213.6600037,Late delivery,1,76,Women's Clothing,Caguas,1/29/2018 6:29
3,2,-38.61000061,128.6900024,Late delivery,1,18,Men's Footwear,Caguas,11-09-2016 01:51
2,2,71.58000183,204.5200043,Shipping on time,0,70,Men's Clothing,Caguas,11/22/2017 12:11
2,2,45.38999939,126.0899963,Shipping on time,0,18,Men's Footwear,Caguas,12/22/2015 17:53
5,2,27.35000038,58.18999863,Late delivery,1,17,Cleats,Caguas,11/24/2015 0:46
4,2,37.83000183,126.0899963,Late delivery,1,18,Men's Footwear,Caguas,09-04-2016 18:24
4,2,51.15999985,124.7900009,Late delivery,1,18,Men's Footwear,Caguas,3/27/2016 7:36
6,2,221.5099945,443.019989,Late delivery,1,66,Crafts,Caguas,12/30/2017 5:28
5,2,23.40999985,207.1900024,Late delivery,1,76,Women's Clothing,Caguas,12/13/2017 15:29
4,2,-148.1900024,123.4899979,Late delivery,1,18,Men's Footwear,Caguas,3/27/2016 7:36
5,2,29.38999939,123.4899979,Late delivery,1,18,Men's Footwear,Caguas,01-10-2016 21:53
2,2,6.139999866,122.8399963,Shipping on time,0,18,Men's Footwear,Caguas,01-09-2016 23:49
2,2,31.43000031,120.8899994,Shipping on time,0,18,Men's Footwear,Caguas,10/24/2015 7:59
3,2,33.84999847,120.8899994,Late delivery,1,18,Men's Footwear,Caguas,2/22/2016 22:42
6,2,-39.04999924,55.79000092,Late delivery,1,17,Cleats,Caguas,11/16/2015 19:41
5,2,19.63999939,196.3999939,Late delivery,1,76,Women's Clothing,Caguas,12/14/2017 9:00
6,2,13.64999962,54.59000015,Late delivery,1,17,Cleats,Caguas,11/16/2015 19:41
3,2,11.69999981,116.9899979,Late delivery,1,18,Men's Footwear,Caguas,11/18/2015 19:41
3,2,2.289999962,114.3899994,Late delivery,1,18,Men's Footwear,Caguas,11/18/2015 19:41
5,2,35.45999908,114.3899994,Late delivery,1,18,Men's Footwear,Caguas,1/17/2017 5:26
6,2,51.3199997,109.1900024,Late delivery,1,18,Men's Footwear,Caguas,12/24/2015 16:50
5,2,16.82999992,49.79000092,Late delivery,1,17,Cleats,Caguas,01-01-2016 17:10
6,2,36.47000122,107.8899994,Late delivery,1,18,Men's Footwear,Caguas,02-08-2016 19:55
6,2,51.79000092,107.8899994,Late delivery,1,18,Men's Footwear,Caguas,12/24/2015 16:50
2,2,35.59999847,107.8899994,Shipping on time,0,18,Men's Footwear,Caguas,12-01-2015 19:09
6,2,37.31000137,106.5899963,Late delivery,1,18,Men's Footwear,Caguas,11-05-2016 23:34
4,2,19.5,97.48999786,Late delivery,1,18,Men's Footwear,Caguas,1/21/2016 1:02
3,2,47.77000046,97.48999786,Late delivery,1,18,Men's Footwear,Caguas,10/29/2016 11:51
6,2,27.29999924,97.48999786,Late delivery,1,18,Men's Footwear,Caguas,9/14/2016 22:36
4,2,-22.75,44,Late delivery,1,24,Women's Apparel,Caguas,09-04-2016 18:24
3,2,-33.59999847,42,Late delivery,1,24,Women's Apparel,Caguas,1/21/2016 5:56
4,2,-58.09000015,33.18999863,Late delivery,1,29,Shop By Sport,Caguas,1/30/2016 19:46
3,2,15.06000042,41.5,Late delivery,1,24,Women's Apparel,Caguas,01-04-2017 11:56
4,2,8.960000038,31.98999977,Late delivery,1,29,Shop By Sport,Caguas,1/21/2016 1:02
6,2,6.380000114,37.5,Late delivery,1,24,Women's Apparel,Caguas,2/29/2016 8:09
5,2,24.70999908,51.47000122,Late delivery,1,37,Electronics,Caguas,02-07-2016 17:18
6,2,-117.8899994,505.9500122,Late delivery,1,68,Garden,Caguas,11/17/2017 12:43
3,2,130.8500061,503.2900085,Late delivery,1,68,Garden,Caguas,01-01-2018 21:14
